Date,Mgr_01,Mgr_02,Mgr_03,Mgr_04,Mgr_05,Mgr_06,Mgr_07,Mgr_08,Mgr_09,Mgr_10,Mgr_11,Mgr_12,Mgr_13,Mgr_14,Mgr_15,Mgr_16,Mgr_17,Mgr_18,Mgr_19,Mgr_20,SPX
2007-11-30,0.09076985840386285,0.047766165014133555,0.010042449978216806,-0.0016015062860553642,0.01908914085395235,-0.021840162956258808,-0.01771649559649094,0.0219717129515472,-0.05785266438336516,0.0020716270750536494,-0.0448750110544743,0.01224081712458142,-0.007800882629369217,-0.004780297678066464,0.07290526461124841,0.09777746825431022,0.0011488552355317008,0.0250229263575679,-0.04676959208835785,-0.034550648413432465,-0.020063540302199655
2007-12-31,-0.01655890767172704,0.026553212817034457,0.03496894303222333,0.014589262241488434,0.0016550636433498465,-0.015958178206191245,-0.07967145337886672,0.06475300965789262,-0.004497439908216291,0.04327924089329495,0.016149498676718547,0.05355101693137361,-0.07538037679645739,-0.03410483497593219,-0.03194768951514027,-0.04443752423629782,-0.03810597424141559,0.027580021248129617,-0.0367866373426086,-0.018920459601137158,-0.005402844798501224
2008-01-31,-0.03082659910431588,0.04222726512798876,0.004235785365789347,0.0243831330271353,-0.017648560520094145,0.026659434205643658,-0.06176543294184513,0.017659220150564165,-0.06246682980394989,-0.06624023217407499,-0.05135409024972845,-0.07934393311073618,-0.0465757824705801,0.005352084204075546,0.05604809101564399,-0.017129176115816,0.10640906012586064,-0.027417880767385418,-0.029668156937048766,-0.03390865225278653,-0.05932579911792891
2008-02-29,-0.021190245661267638,-0.018953230992404615,-0.016596926081096988,-0.03545028112654692,0.05142445919781235,-0.03441419848895756,0.07571034474198102,0.012560642388954692,0.10145379671295573,0.09472639203896188,-0.042874833156695887,0.009938703463071805,-0.010456618111251799,0.12050985278035789,-0.009840317306720662,0.03370777444707316,-0.034241244050773424,0.02654097990757729,-0.0525258691290571,-0.003360285931804773,0.04167793330130502
2008-03-31,0.022932766588416125,0.05388908223007706,-0.006287521107121887,0.03242965891824588,-0.00482568663763724,-0.0145149172911528,-0.009098306726472868,0.05907145913858445,-0.05975937393178378,0.012323270372060373,-0.03522909323747519,-0.007684046736716631,-0.015358919574916464,-0.015147437771153974,0.0337116620898037,-0.04938602135771002,0.004685453327953832,0.016149377942901617,0.037089363661868664,0.03049323613327067,-0.04140655888701919
2008-04-30,0.052597872368791966,0.08854044135121526,0.03044439609347626,-0.07751803985141112,-0.007349958917311322,0.008712963092370248,-0.010156092460278604,-0.020696361004431126,-0.03796663755028815,0.06859200346797933,-0.007793465559569766,0.008229788452191184,0.016348863354263235,-0.031505130001549565,-0.011951088089883153,0.02271939413831452,0.02228393501198132,0.020417100099762255,0.012310254224710207,0.018174867075617926,-0.0007058822094279868
2008-05-31,0.0048287406173234924,-0.029307464427072848,0.009320003901817246,0.022191946333472462,0.017402214017519502,0.05011179259001946,0.07937894557107808,0.12593264363872125,-0.039569585495369035,-0.023593842372412674,0.053618868125845064,-0.007532360504854233,0.06993566869204212,0.03952660664119084,0.018886264297443577,0.002347715770870805,0.017706724305874763,0.01769548693046819,0.005719976685145427,0.09493147114873228,0.03392180165924133
2008-06-30,-0.0240554533541503,-0.024750356070462592,0.020507039551328588,0.015838087341403295,0.10508890960442856,-0.022537126820031145,0.0682369474675091,0.0308672389277152,-0.05852739924338962,-0.014644761032749908,0.03694207057866784,0.023563099800038432,0.03680524140777516,-0.0002706587303664687,-0.04415492922637318,0.0012579230929610132,0.0005235239623606283,0.02424369715777999,-0.05728443440308745,-0.07582012367465946,0.04157586868399645
2008-07-31,-0.020030614840498017,0.07735210660991508,0.030049663967508917,-0.02273872806405941,-0.06348382638563015,-0.07990247281662335,0.031589395068106714,0.030129557355727046,0.05772133636702281,-0.021639813838889098,0.0351455432215161,0.10856959771823006,0.052177348321719864,0.06070164243551866,0.02886371289949975,0.02000582255862488,0.00021086542680078468,0.0554559393325626,-0.04582900902232377,0.03315034007810525,0.05777469820770614
2008-08-31,0.05985582648528751,0.008099759819631633,-0.005336955234712267,0.02818460173046989,0.05387390496962723,-0.0824983036303879,0.04327578837375115,0.03417238508025558,0.10109998128755081,0.054580699727600365,-0.03698590276070708,0.002589401133888265,0.09363084702749574,-0.0018573481025436853,0.019780177889352442,0.03423082033147177,-0.0026991635141672653,-0.020602177769621522,0.022903651380399157,0.01320943803132251,0.13358126054268007
2008-09-30,0.01669344737205089,0.07912537296331133,0.03159203891235095,-0.06064906861721191,-0.09403921087104425,-0.05371707250459157,-0.012949779537800361,0.08723516509694886,-0.01683118281944713,-0.007819754561820467,-0.013524330351296144,0.030675249847757546,0.005305831807865272,-0.023958849220790057,-0.014094021536888334,-0.0007073023382847491,-0.03660795230915252,0.0044794711736425435,0.04466106546607694,0.04594778859142486,-0.07881908410482417
2008-10-31,0.0307933065421702,-0.004943611304882433,0.01995362332364018,-0.05833930319395833,0.02267082443464848,-0.05540198692741054,0.028139144172350188,0.04552701454151893,-0.05175734815306939,-0.00412519044284166,0.022433890746260707,0.11116824673352071,-0.0034898468735639057,-0.10150119991903986,0.014751930868651786,-0.023423367742693352,0.09225730188230716,0.033889791257300954,-0.016504078226710173,0.0446837531836238,0.02563017130986055
2008-11-30,-0.005192633446581364,0.08110208245059436,-0.033008205499452374,0.000367393138136083,0.09673445234451294,-0.0014636856133763145,0.09563666400419917,-0.047396238894865377,-0.08945595466407834,-0.008632126599786401,-0.017775059376230952,-0.008661076775376357,0.06296961609704733,-0.09366482917788437,0.025337471318507512,-0.007646304848689913,0.00031720924159105374,0.027985868827476012,0.04574671806470661,0.009794039503395437,0.10143919968706051
2008-12-31,0.011801466081405743,0.019513509933926806,0.057048631851884045,-0.066161708821747,0.0365956092176295,-0.04847733852187069,0.028354974021589596,0.07076221294398857,-0.008854348686283415,-0.04180679087894298,-0.0026608831832182775,0.10353009675464366,0.04602763314198695,-0.10417153195050782,-0.016316418766935153,-0.003106944227945209,0.032516283976693094,0.027095242681857746,-0.014114105121462916,0.02346646896836287,0.005796062686968077
2009-01-31,-0.023309691525377887,0.02703237111307848,-0.008284885421048225,-0.026148986285833883,0.018280011811676034,-0.026559311878191293,-0.0018944706949734005,0.0008789492303732556,-0.010593145780798572,-0.025447235016993554,0.0309338798951921,0.01880515051162167,-0.004254148306218581,0.004572286552669689,0.010485750126177402,-0.02327117268597819,-0.003856302640164776,0.09592834141899183,-0.02504683328196445,-0.014247728734382835,-0.13231348074311655
2009-02-28,0.033001180393120104,0.08840457432828655,-0.04793182083059389,-0.04240115572220671,-0.022125802033707374,-0.029480641573481892,0.08163661485580698,0.017154206447003776,-0.02321555433643315,0.020004543179225343,-0.003798891677620986,0.10390912486415858,-0.05877879517275992,-0.08443302507766609,-0.03877352864398593,0.0009683757224497776,-0.0041316916175394855,0.03224590457827411,0.05694161637672998,0.04115460614738785,0.11274623290796694
2009-03-31,0.0277385023829491,0.0019565366040549016,-0.027719954826865435,0.016490258408147097,0.010059380901825347,-0.017202943821147062,-0.042658660281673824,-0.03484909807132883,0.012287508655117615,-0.02865701876641135,0.02322642892345721,0.0547542459651246,-0.05933671299324941,0.046707275194427966,0.15086570943132185,0.01322002036890874,-0.00778606795101702,0.04605055056840746,-0.018952669602851472,-0.05993811998212669,-0.04344544587541768
2009-04-30,-0.009069896282514605,-0.02415494803033575,-0.025955255820743223,-0.09538036749791123,-0.006646908970927723,0.06341016477395053,0.011726100171319465,0.03472989120582196,0.017806182921744317,0.05651449291996587,0.08445058972514825,0.03341040940306824,-0.038091838789778856,-0.016821446933638042,0.07931843626121929,-0.1100231682461238,-0.05012682812271343,0.0006647877359590958,-0.03630790654183184,0.04790110241074189,-0.08209313390860477
2009-05-31,-0.004568750013398383,-0.00028310052664777714,0.010534435361095856,-0.07923313105283135,-0.03595180963891414,0.033110828422431,-0.04453262561086128,-0.010483746977684137,0.013407987686083228,-0.030778397291411647,0.00586764573480025,0.017523583197976728,-0.0005706226940544491,-0.031285129755315305,0.035019647537288354,-0.0633729478539022,0.004478415050437086,-0.01998859492235362,0.013523275464991817,0.016077978158446672,-0.15136717176483042
2009-06-30,0.01727517527013128,0.04087386159685405,0.0014087143074030814,-0.022407029258248022,-0.008121050362905889,0.003546187732572064,-0.054125446416980555,0.01831322561429433,-0.012009961036400736,0.08506548594405995,0.06520186381764749,-0.007813110898241783,0.007519806132157896,-0.06140779033621828,0.08677819017984392,0.004165593597363954,-0.004344248416918667,0.0007071930313029722,0.014925406356277083,-0.0035523869369484934,0.07880351660310715
2009-07-31,0.0008952857800798159,-0.05090852178457543,-0.001029405272912863,0.04878749341926997,0.01970231007468111,-0.01757152977194438,-0.07432175974190827,0.003537314409055814,-0.04520879813059719,-0.02271610073736384,0.03758890714348568,0.02512015881096607,0.04032972599658526,0.012051179319107456,-0.09426357363249109,-0.04925782683469304,0.05584493993447491,0.03222392398269456,0.022980521082888637,0.0060444939629222235,-0.04253010471250793
2009-08-31,0.047332274681322034,0.04853999532515722,0.032545949706757726,0.033364285819930485,-0.03163181460491737,-0.016448591408445744,0.003111337897701745,0.08928804714442103,0.0257135994663592,0.04715807627956205,-0.05274625407322612,0.06408709359907684,0.07837010470806466,-0.05974530921665033,-0.12731360706111655,0.11314842228411752,-0.03706392256337282,0.02253972195331081,-0.0027119004231682085,0.009597315927029934,0.1014398381578907
2009-09-30,-0.07267317635278037,-0.004652849265218575,0.023342735519326214,-0.029553829377437977,-0.03340403574684235,0.017036749545117125,0.01935786146797026,0.09222977272085953,-0.0005027812828695471,0.0022753245719292397,-0.037813120713505316,0.021247448467529562,0.045617057504854966,-0.06944852212536755,-0.004660658994721598,0.002233465439845226,-0.014194472867274951,0.021594691284028005,0.039782886011579054,0.0678917824963269,-0.025515263781466478
2009-10-31,-0.016310937779118823,0.07238620359601884,0.023508806749459862,0.017188451917124606,-0.06357184304172445,0.028516846005964148,0.01695690707237117,0.016944833390154793,0.03353466849733126,-0.058764614643457815,-0.026358254268853753,0.007211230198904453,0.0528327029779515,0.03983340186497208,-0.06013376797492795,0.018369874012672448,-0.026517307440601837,0.0029942124094918168,0.01299671414644835,0.14760234410440778,0.011480434165029996
2009-11-30,-0.03407645482836329,-0.09040769265169427,0.026415433937416688,-0.13558854959186642,0.03274041136504364,-0.03949951848493496,0.0042164079726079665,0.017323693457428714,0.02838339803714228,0.0619111821531523,-0.02760865929862971,0.011062026933060378,-0.06848714217379534,-0.0018735887650226327,0.00542728493292313,-0.027305929478477008,0.0668056502675302,-0.0021878576028186484,0.00764827245313421,0.06585293212709309,-0.04076529671390434
2009-12-31,-0.030705823526259876,-0.01707823279431122,0.03353100429575896,-0.012923530434672426,0.04016229477889269,0.003589842510534337,0.07796106181297223,-0.0006569950176969516,-0.06111119237778307,0.00898187536160009,0.006916406959440688,0.0725891785491305,0.018054408213717104,-0.03229928862254937,0.029980972659209345,0.007245636381312065,-0.024241316046112092,0.005308560941741177,0.0054053790161162196,-0.008415514869266734,0.009664413947840568
2010-01-31,-0.017216411255091116,-0.05814442060537151,-0.05867446001617306,0.09497876879919008,0.024441233671462167,-0.09060780578205599,-0.03168925936861497,0.0575104288650945,-0.06127198460574771,0.04441044161450282,0.038831227631818524,0.0840377628119651,-0.037892237847912194,0.011283045737381646,0.0704027841291614,-0.058092156057866134,0.03195125879364575,0.032409610295104765,-0.016724251109025905,0.0405211161660436,0.0026500871296529227
2010-02-28,0.04557714164449358,-0.017056358081785745,-0.00027873708382006746,-0.019806284888081633,0.06438606010415779,0.012641508882742227,-0.005246644485472261,0.00042688815416083194,-0.032990126167615624,-0.03253445140011668,0.06683086903589658,-0.004412625516213499,-0.10154709767422505,-0.02026080457852579,-0.045326592083939375,-0.01171466312169107,0.04866911868710333,0.03595256273230229,-0.009899781540749157,0.04080646537137567,-0.05157975609324349
2010-03-31,-0.01972816930442602,0.03287286473343818,-0.06094113232793574,0.02064144150326298,0.01472708263951195,0.036581786804982516,0.056411242597138866,-0.002608017812198056,-0.04467782936076321,0.036236997277823445,0.02509298132663547,-0.0058987703985242555,0.004339022104944631,-0.0001214848144145634,0.03944844108724993,-0.021209924599868275,0.0028621542912075173,-0.0173376530925615,0.007847498872306085,-0.02334367084541397,0.1210330787580364
2010-04-30,0.03263269590129057,0.01347100502523603,0.014953531538340841,0.010955322693887604,0.0317042519651812,-0.0108294219166521,-0.01604592430758107,0.0548138743876516,0.028321526527080646,-0.027820105851303633,-0.008684101562994609,0.04338313017327758,0.05884190847075296,-0.059640876977800385,0.018029067073832096,-0.00960962765629279,-0.04588037690410492,0.03602517315515244,0.025313239979362044,-0.037050848632145014,-0.011813486760747786
2010-05-31,-0.08368568472434632,0.010394414707572809,0.014346132860831235,0.02872252437392698,0.026836475494540567,0.08598029734489906,0.009666552072145881,-0.002906532498729909,0.011116168178047272,0.06174586564032705,-0.08450929699833498,0.09911282455577182,0.014762028917280012,0.08570041807295739,0.03642521953640069,-0.1348764603698968,-0.04503459990910603,-0.006064341479971816,-0.009045243180155722,0.01372546050706052,-0.011778502292241144
2010-06-30,-0.012565089626671142,0.014791108905346222,0.051630494192234984,-0.10989051287057082,0.004090694791689042,-0.03882195789503308,-0.02812629285867555,0.017497271679759754,0.0400572529394695,0.03693854993817073,0.011022289697742233,0.08176167094610377,0.10426213795349226,-0.04775112882033701,-0.013832683416996925,-0.046775618071940826,0.03916448353240681,0.02851756297619287,-0.03568552121204878,0.050435598815415865,0.04676143517414618
2010-07-31,0.015409444217408395,0.03118103870056408,0.05807031767436694,-0.08389940434990185,-0.02049651314645735,0.011379848893383334,0.08385876776245252,-0.042699805133853526,0.011033647683407049,0.04715020807728079,0.010122690446691073,-0.03561859235370599,0.018778784211612908,0.058256741558936155,0.09425770745765172,0.10048177025748717,-0.044881011525449835,0.009346795817533164,-0.03504260715554445,-0.048875888692580895,0.08057019533393875
2010-08-31,0.027438679055479455,-0.025118620932153078,0.024514650735344,0.011591893949322507,0.13334136600882734,-0.0008220258785947409,0.006423639348865397,0.04472749142245551,0.0037033809355718453,0.08086479535988184,0.015468645241704127,0.011980144440984344,0.12670424144106815,-0.02954583865471122,0.011015066626119856,0.060193411361567056,0.020938278854488415,0.06286640613660024,-0.04187380814029673,-0.014447188346580486,0.05305747472017212
2010-09-30,0.011675701435749121,0.053022589561039606,0.0012492002602025824,-0.059986187497222086,-0.015450521316505341,-0.004201701548871977,0.07135274310197055,0.09182757177016092,0.0438643745605651,0.04860578978174643,0.1013631879444239,-0.017316142533773202,-0.00684454587978668,0.0198376332781022,0.11837802668525449,0.06798050866314152,0.01105016429274504,0.0031553560604197033,0.01187509311291505,0.03763041589589932,-0.04004720492106346
2010-10-31,0.026544425811744536,0.05031786865818078,0.03418347661577854,0.061754679299618906,-0.028607578643307388,-0.00581539920041116,0.017826974087144266,0.045643755084184515,0.012150086923669033,0.047143234455795845,0.06436868478571223,0.012276525861780189,-0.002674541643736175,0.01489451734371354,-0.02735722140472023,0.08148850545051199,0.021703158063602124,0.021378690549907958,-0.03161468377891398,0.015004422794230532,0.01655636037978651
2010-11-30,-0.039588848902548976,0.03646194083645567,7.029297590317436e-05,-0.04713623281039927,0.03355620073719531,0.004041017353317866,0.029960163642435415,0.07390966060150628,-0.005001323572035321,-0.06735741251173642,0.043315337377228924,0.10248227367219791,-0.08371730808206028,0.03650960936181421,0.06030691051003567,0.027061467696280074,0.026270524380581906,0.033824571462091654,-0.00376905990025069,0.07295874919866588,-0.0672548992953998
2010-12-31,-0.020642580632176076,0.04485129050816824,0.017481771385174035,-0.10625378906040715,0.02405006272014446,0.039590250670664615,0.025933297910691315,-0.01673934260700201,0.05302417793297233,-0.005603386473423599,-0.034568772109050266,-0.04299887342730517,0.05725421290401431,-0.0623083283599059,0.015503423836153241,-0.012524635303142493,-0.02857258002518679,-0.010536217534361177,0.012439119751354562,-0.04190885054457874,0.04406820325289426
